id,label,predict_result,predict_score,predict_detail,type
46,0,1,0.5794723759327259,{'0': 0.42052762406727406, '1': 0.5794723759327259},predict
47,1,1,0.9403935508365089,{'0': 0.059606449163491115, '1': 0.9403935508365089},predict
48,1,1,0.6774275449133123,{'0': 0.32257245508668775, '1': 0.6774275449133123},predict
49,0,0,0.4820342730065036,{'0': 0.5179657269934964, '1': 0.4820342730065036},predict
50,1,0,0.14054929949895092,{'0': 0.8594507005010491, '1': 0.14054929949895092},predict
51,0,0,0.3526037542771787,{'0': 0.6473962457228213, '1': 0.3526037542771787},predict
52,1,1,0.5267465490608054,{'0': 0.4732534509391946, '1': 0.5267465490608054},predict
53,1,1,0.5131909444568911,{'0': 0.48680905554310894, '1': 0.5131909444568911},predict
54,1,0,0.380657704095127,{'0': 0.619342295904873, '1': 0.380657704095127},predict
55,1,1,0.9786266905471804,{'0': 0.021373309452819567, '1': 0.9786266905471804},predict
56,1,0,0.09588904450625539,{'0': 0.9041109554937447, '1': 0.09588904450625539},predict
57,1,0,0.4128010604843203,{'0': 0.5871989395156797, '1': 0.4128010604843203},predict
58,1,1,0.6299555808026366,{'0': 0.3700444191973634, '1': 0.6299555808026366},predict
59,1,0,0.10545720325127426,{'0': 0.8945427967487257, '1': 0.10545720325127426},predict
60,1,1,0.7931685439951012,{'0': 0.20683145600489883, '1': 0.7931685439951012},predict
61,1,0,0.08786319089021939,{'0': 0.9121368091097806, '1': 0.08786319089021939},predict
62,1,1,0.5084872684646176,{'0': 0.49151273153538244, '1': 0.5084872684646176},predict
63,1,0,0.08645618818593077,{'0': 0.9135438118140692, '1': 0.08645618818593077},predict
64,0,0,0.3838281961828497,{'0': 0.6161718038171503, '1': 0.3838281961828497},predict
65,0,0,0.3550884781369306,{'0': 0.6449115218630694, '1': 0.3550884781369306},predict
66,0,1,0.6488750599270822,{'0': 0.35112494007291783, '1': 0.6488750599270822},predict
67,1,0,0.24346007290715846,{'0': 0.7565399270928416, '1': 0.24346007290715846},predict
68,1,1,0.9305159413983101,{'0': 0.06948405860168994, '1': 0.9305159413983101},predict
69,1,1,0.8535608584868926,{'0': 0.14643914151310744, '1': 0.8535608584868926},predict
70,1,1,0.5288504354650215,{'0': 0.47114956453497847, '1': 0.5288504354650215},predict
71,1,0,0.09146225521233875,{'0': 0.9085377447876613, '1': 0.09146225521233875},predict
72,1,0,0.46081008635295767,{'0': 0.5391899136470424, '1': 0.46081008635295767},predict
73,1,0,0.10885548089917473,{'0': 0.8911445191008253, '1': 0.10885548089917473},predict
74,0,0,0.0683307593498741,{'0': 0.9316692406501259, '1': 0.0683307593498741},predict
75,0,0,0.204154245300313,{'0': 0.795845754699687, '1': 0.204154245300313},predict
76,1,1,0.5504640562321659,{'0': 0.4495359437678341, '1': 0.5504640562321659},predict
77,1,1,0.8515647245323934,{'0': 0.1484352754676066, '1': 0.8515647245323934},predict
78,1,1,0.8340511486408856,{'0': 0.1659488513591144, '1': 0.8340511486408856},predict
79,0,0,0.037696312981775636,{'0': 0.9623036870182243, '1': 0.037696312981775636},predict
80,0,0,0.08605010101417346,{'0': 0.9139498989858266, '1': 0.08605010101417346},predict
81,0,0,0.025773352651829576,{'0': 0.9742266473481704, '1': 0.025773352651829576},predict
82,1,1,0.9872727850831235,{'0': 0.01272721491687645, '1': 0.9872727850831235},predict
83,1,1,0.8385833812585011,{'0': 0.16141661874149893, '1': 0.8385833812585011},predict
84,0,0,0.04772829140676951,{'0': 0.9522717085932305, '1': 0.04772829140676951},predict
85,1,0,0.13669735725498305,{'0': 0.863302642745017, '1': 0.13669735725498305},predict
86,0,0,0.11759139976029762,{'0': 0.8824086002397024, '1': 0.11759139976029762},predict
87,0,0,0.08213762820711631,{'0': 0.9178623717928837, '1': 0.08213762820711631},predict
88,1,1,0.5373878223916189,{'0': 0.46261217760838114, '1': 0.5373878223916189},predict
89,1,1,0.925564974308903,{'0': 0.07443502569109695, '1': 0.925564974308903},predict
90,1,0,0.22137052715941694,{'0': 0.778629472840583, '1': 0.22137052715941694},predict
91,1,0,0.14759454415868312,{'0': 0.8524054558413169, '1': 0.14759454415868312},predict
92,1,0,0.07149382560263183,{'0': 0.9285061743973682, '1': 0.07149382560263183},predict
93,1,1,0.9786895778921454,{'0': 0.02131042210785461, '1': 0.9786895778921454},predict
94,1,1,0.8216945872286762,{'0': 0.17830541277132383, '1': 0.8216945872286762},predict
95,0,1,0.5350877321443732,{'0': 0.4649122678556268, '1': 0.5350877321443732},predict
96,1,1,0.9054738208847334,{'0': 0.09452617911526662, '1': 0.9054738208847334},predict
97,1,1,0.8054227004744161,{'0': 0.1945772995255839, '1': 0.8054227004744161},predict
98,0,0,0.20315875046470283,{'0': 0.7968412495352972, '1': 0.20315875046470283},predict
99,1,0,0.12752503933592188,{'0': 0.8724749606640781, '1': 0.12752503933592188},predict
100,0,1,0.7385348815057619,{'0': 0.26146511849423815, '1': 0.7385348815057619},predict
101,0,0,0.019002399450462493,{'0': 0.9809976005495376, '1': 0.019002399450462493},predict
102,1,1,0.7347995093431965,{'0': 0.2652004906568035, '1': 0.7347995093431965},predict
103,1,1,0.9768786307705304,{'0': 0.023121369229469613, '1': 0.9768786307705304},predict
104,1,1,0.531749891338386,{'0': 0.468250108661614, '1': 0.531749891338386},predict
105,1,1,0.5418702999793739,{'0': 0.45812970002062614, '1': 0.5418702999793739},predict
106,1,0,0.07393706780630503,{'0': 0.926062932193695, '1': 0.07393706780630503},predict
107,1,0,0.062076758976880066,{'0': 0.93792324102312, '1': 0.062076758976880066},predict
108,1,0,0.4129134917775236,{'0': 0.5870865082224763, '1': 0.4129134917775236},predict
109,1,1,0.8280281311204563,{'0': 0.17197186887954374, '1': 0.8280281311204563},predict
110,0,0,0.33091737323182296,{'0': 0.6690826267681771, '1': 0.33091737323182296},predict
111,1,0,0.10673256570667583,{'0': 0.8932674342933242, '1': 0.10673256570667583},predict
112,1,1,0.9064683217238828,{'0': 0.09353167827611719, '1': 0.9064683217238828},predict
113,1,1,0.6466639973654943,{'0': 0.3533360026345057, '1': 0.6466639973654943},predict
114,1,1,0.5665651125155771,{'0': 0.43343488748442294, '1': 0.5665651125155771},predict
115,1,1,0.7346032712301184,{'0': 0.26539672876988163, '1': 0.7346032712301184},predict
116,1,0,0.34030599352575674,{'0': 0.6596940064742433, '1': 0.34030599352575674},predict
117,0,0,0.029417336714862588,{'0': 0.9705826632851374, '1': 0.029417336714862588},predict
118,1,1,0.758504610479607,{'0': 0.24149538952039296, '1': 0.758504610479607},predict
119,0,0,0.04118912320018813,{'0': 0.9588108767998119, '1': 0.04118912320018813},predict
120,1,1,0.7611883845583453,{'0': 0.23881161544165475, '1': 0.7611883845583453},predict
121,1,1,0.5169670831856102,{'0': 0.48303291681438976, '1': 0.5169670831856102},predict
122,1,0,0.3717959487038041,{'0': 0.6282040512961959, '1': 0.3717959487038041},predict
123,1,0,0.16846218829606308,{'0': 0.8315378117039369, '1': 0.16846218829606308},predict
124,1,1,0.8448665720572824,{'0': 0.15513342794271756, '1': 0.8448665720572824},predict
125,1,1,0.6312654769718271,{'0': 0.3687345230281729, '1': 0.6312654769718271},predict
126,1,0,0.04485096695768593,{'0': 0.955149033042314, '1': 0.04485096695768593},predict
127,0,0,0.19003960377207924,{'0': 0.8099603962279207, '1': 0.19003960377207924},predict
128,1,0,0.2503528757465722,{'0': 0.7496471242534277, '1': 0.2503528757465722},predict
129,1,1,0.7732086184640002,{'0': 0.22679138153599976, '1': 0.7732086184640002},predict
130,0,0,0.1359255971843246,{'0': 0.8640744028156754, '1': 0.1359255971843246},predict
131,0,0,0.40202672296805764,{'0': 0.5979732770319424, '1': 0.40202672296805764},predict
132,0,0,0.2761860923490121,{'0': 0.723813907650988, '1': 0.2761860923490121},predict
133,1,1,0.6912191238420344,{'0': 0.30878087615796557, '1': 0.6912191238420344},predict
134,1,1,0.6116817536385762,{'0': 0.38831824636142376, '1': 0.6116817536385762},predict
135,1,0,0.13453484727509865,{'0': 0.8654651527249013, '1': 0.13453484727509865},predict
136,1,0,0.40664883698096527,{'0': 0.5933511630190347, '1': 0.40664883698096527},predict
137,1,1,0.9063256476282654,{'0': 0.0936743523717346, '1': 0.9063256476282654},predict
138,1,0,0.4313350614645165,{'0': 0.5686649385354835, '1': 0.4313350614645165},predict
139,1,0,0.14282669888016433,{'0': 0.8571733011198357, '1': 0.14282669888016433},predict
140,1,1,0.9171547266983189,{'0': 0.08284527330168112, '1': 0.9171547266983189},predict
141,1,1,0.88053739705407,{'0': 0.11946260294593003, '1': 0.88053739705407},predict
142,1,0,0.33304584056699343,{'0': 0.6669541594330066, '1': 0.33304584056699343},predict
143,0,0,0.26010214061950404,{'0': 0.7398978593804959, '1': 0.26010214061950404},predict
144,0,0,0.2894752538119674,{'0': 0.7105247461880326, '1': 0.2894752538119674},predict
145,0,0,0.03415988835397822,{'0': 0.9658401116460218, '1': 0.03415988835397822},predict
146,1,1,0.9815793318431211,{'0': 0.018420668156878928, '1': 0.9815793318431211},predict
147,1,0,0.100216714824027,{'0': 0.8997832851759731, '1': 0.100216714824027},predict
148,1,1,0.5069581518827588,{'0': 0.49304184811724117, '1': 0.5069581518827588},predict
149,1,0,0.29254140896479913,{'0': 0.7074585910352009, '1': 0.29254140896479913},predict
150,1,1,0.619245226514884,{'0': 0.380754773485116, '1': 0.619245226514884},predict
151,1,0,0.4096818057592526,{'0': 0.5903181942407474, '1': 0.4096818057592526},predict
152,1,0,0.07398920251572938,{'0': 0.9260107974842706, '1': 0.07398920251572938},predict
153,1,1,0.6706280264800092,{'0': 0.3293719735199908, '1': 0.6706280264800092},predict
154,0,0,0.14432664602021184,{'0': 0.8556733539797882, '1': 0.14432664602021184},predict
155,1,1,0.7808560820645859,{'0': 0.2191439179354141, '1': 0.7808560820645859},predict
156,1,0,0.25757472416075555,{'0': 0.7424252758392444, '1': 0.25757472416075555},predict
157,1,1,0.6259495030338743,{'0': 0.3740504969661257, '1': 0.6259495030338743},predict
158,1,1,0.6396491745215506,{'0': 0.36035082547844943, '1': 0.6396491745215506},predict
159,0,0,0.19712635978300985,{'0': 0.8028736402169901, '1': 0.19712635978300985},predict
160,1,0,0.409761195698463,{'0': 0.590238804301537, '1': 0.409761195698463},predict
161,1,0,0.40185575874200935,{'0': 0.5981442412579907, '1': 0.40185575874200935},predict
162,1,1,0.7046952797216791,{'0': 0.2953047202783209, '1': 0.7046952797216791},predict
163,1,0,0.3648813623585982,{'0': 0.6351186376414018, '1': 0.3648813623585982},predict
164,1,1,0.5645672144583839,{'0': 0.43543278554161613, '1': 0.5645672144583839},predict
165,0,0,0.12539108915098596,{'0': 0.874608910849014, '1': 0.12539108915098596},predict
166,0,0,0.19146221767371807,{'0': 0.8085377823262819, '1': 0.19146221767371807},predict
167,1,0,0.09395492680169774,{'0': 0.9060450731983023, '1': 0.09395492680169774},predict
168,0,0,0.04449501501935328,{'0': 0.9555049849806467, '1': 0.04449501501935328},predict
169,1,0,0.31652612746778164,{'0': 0.6834738725322184, '1': 0.31652612746778164},predict
170,0,1,0.6527057951976704,{'0': 0.34729420480232964, '1': 0.6527057951976704},predict
171,0,0,0.3620600880507716,{'0': 0.6379399119492284, '1': 0.3620600880507716},predict
172,1,0,0.45696284340632864,{'0': 0.5430371565936714, '1': 0.45696284340632864},predict
173,1,1,0.7247282093706882,{'0': 0.27527179062931184, '1': 0.7247282093706882},predict
174,1,1,0.8293462563200664,{'0': 0.17065374367993358, '1': 0.8293462563200664},predict
175,1,1,0.9009291562437932,{'0': 0.09907084375620678, '1': 0.9009291562437932},predict
176,1,0,0.24658201654887316,{'0': 0.7534179834511269, '1': 0.24658201654887316},predict
177,1,1,0.8616610307203876,{'0': 0.13833896927961242, '1': 0.8616610307203876},predict
178,0,1,0.7760903783227276,{'0': 0.22390962167727235, '1': 0.7760903783227276},predict
179,1,1,0.89072321824346,{'0': 0.10927678175653999, '1': 0.89072321824346},predict
180,0,0,0.27698207147745624,{'0': 0.7230179285225438, '1': 0.27698207147745624},predict
181,0,0,0.28340041543667494,{'0': 0.7165995845633251, '1': 0.28340041543667494},predict
182,1,0,0.4597837578329059,{'0': 0.5402162421670941, '1': 0.4597837578329059},predict
183,0,0,0.09764241928969951,{'0': 0.9023575807103005, '1': 0.09764241928969951},predict
184,1,1,0.5792047947195049,{'0': 0.4207952052804951, '1': 0.5792047947195049},predict
185,1,0,0.03979818472450509,{'0': 0.9602018152754949, '1': 0.03979818472450509},predict
186,1,1,0.8226675473459907,{'0': 0.17733245265400932, '1': 0.8226675473459907},predict
187,1,1,0.6193290816863803,{'0': 0.38067091831361966, '1': 0.6193290816863803},predict
188,0,1,0.6475592965557053,{'0': 0.3524407034442947, '1': 0.6475592965557053},predict
189,1,1,0.8122096167282801,{'0': 0.18779038327171993, '1': 0.8122096167282801},predict
190,1,0,0.20155200775687063,{'0': 0.7984479922431293, '1': 0.20155200775687063},predict
191,1,1,0.88490590461662,{'0': 0.11509409538338, '1': 0.88490590461662},predict
192,0,0,0.3465661028431039,{'0': 0.653433897156896, '1': 0.3465661028431039},predict
193,1,0,0.3411164506827202,{'0': 0.6588835493172798, '1': 0.3411164506827202},predict
194,0,0,0.4309315745021309,{'0': 0.5690684254978691, '1': 0.4309315745021309},predict
195,0,1,0.9324963019657918,{'0': 0.06750369803420819, '1': 0.9324963019657918},predict
196,0,0,0.28658555176751155,{'0': 0.7134144482324885, '1': 0.28658555176751155},predict
197,1,1,0.597577161989898,{'0': 0.40242283801010204, '1': 0.597577161989898},predict
198,1,1,0.8044595400776713,{'0': 0.1955404599223287, '1': 0.8044595400776713},predict
199,1,1,0.609343477136138,{'0': 0.390656522863862, '1': 0.609343477136138},predict
200,1,0,0.3911674886467375,{'0': 0.6088325113532624, '1': 0.3911674886467375},predict
201,1,0,0.3117621357765501,{'0': 0.6882378642234499, '1': 0.3117621357765501},predict
202,1,0,0.16894413614204798,{'0': 0.831055863857952, '1': 0.16894413614204798},predict
203,1,0,0.11473849026464525,{'0': 0.8852615097353548, '1': 0.11473849026464525},predict
204,1,0,0.224636540366513,{'0': 0.775363459633487, '1': 0.224636540366513},predict
205,1,1,0.8559844451008194,{'0': 0.1440155548991806, '1': 0.8559844451008194},predict
206,1,0,0.12543569937228138,{'0': 0.8745643006277186, '1': 0.12543569937228138},predict
207,1,1,0.5761768911725819,{'0': 0.42382310882741814, '1': 0.5761768911725819},predict
208,1,1,0.6506461769354609,{'0': 0.3493538230645391, '1': 0.6506461769354609},predict
209,1,1,0.8601971161481885,{'0': 0.1398028838518115, '1': 0.8601971161481885},predict
210,0,0,0.17174491922542984,{'0': 0.8282550807745701, '1': 0.17174491922542984},predict
211,1,1,0.8354617819778283,{'0': 0.16453821802217172, '1': 0.8354617819778283},predict
212,0,0,0.4374965781828061,{'0': 0.5625034218171939, '1': 0.4374965781828061},predict
213,1,0,0.2983877918744063,{'0': 0.7016122081255938, '1': 0.2983877918744063},predict
214,1,1,0.8328971137639329,{'0': 0.16710288623606706, '1': 0.8328971137639329},predict
215,1,1,0.6256329616992158,{'0': 0.3743670383007842, '1': 0.6256329616992158},predict
216,1,1,0.9285978998623096,{'0': 0.07140210013769044, '1': 0.9285978998623096},predict
217,1,0,0.37740256150956336,{'0': 0.6225974384904367, '1': 0.37740256150956336},predict
218,0,1,0.5619855273462148,{'0': 0.43801447265378524, '1': 0.5619855273462148},predict
219,1,1,0.8867008732232207,{'0': 0.11329912677677934, '1': 0.8867008732232207},predict
220,1,1,0.8776403302928691,{'0': 0.12235966970713086, '1': 0.8776403302928691},predict
221,1,1,0.6879850730143213,{'0': 0.3120149269856787, '1': 0.6879850730143213},predict
222,0,0,0.4913589736265964,{'0': 0.5086410263734036, '1': 0.4913589736265964},predict
223,1,0,0.28722027241677556,{'0': 0.7127797275832244, '1': 0.28722027241677556},predict
224,1,0,0.2225873685224685,{'0': 0.7774126314775315, '1': 0.2225873685224685},predict
225,1,1,0.9311315790821867,{'0': 0.06886842091781331, '1': 0.9311315790821867},predict
226,1,1,0.7938120800990931,{'0': 0.2061879199009069, '1': 0.7938120800990931},predict
227,1,1,0.874641998722597,{'0': 0.12535800127740304, '1': 0.874641998722597},predict
228,1,1,0.893163589476278,{'0': 0.10683641052372195, '1': 0.893163589476278},predict
229,0,0,0.037837596276832426,{'0': 0.9621624037231675, '1': 0.037837596276832426},predict
230,1,1,0.9746590925846463,{'0': 0.025340907415353664, '1': 0.9746590925846463},predict
231,1,1,0.8713402034640064,{'0': 0.12865979653599358, '1': 0.8713402034640064},predict
232,0,0,0.054805166762210915,{'0': 0.9451948332377891, '1': 0.054805166762210915},predict
233,1,1,0.7619907373840119,{'0': 0.2380092626159881, '1': 0.7619907373840119},predict
234,1,0,0.444291917107269,{'0': 0.555708082892731, '1': 0.444291917107269},predict
235,1,0,0.2508096611537401,{'0': 0.74919033884626, '1': 0.2508096611537401},predict
236,1,0,0.43843013643972134,{'0': 0.5615698635602786, '1': 0.43843013643972134},predict
237,1,0,0.16154739236278795,{'0': 0.8384526076372121, '1': 0.16154739236278795},predict
238,1,1,0.585446066803493,{'0': 0.414553933196507, '1': 0.585446066803493},predict
239,1,0,0.49968388078712034,{'0': 0.5003161192128797, '1': 0.49968388078712034},predict
240,1,1,0.7625565656211193,{'0': 0.2374434343788807, '1': 0.7625565656211193},predict
241,1,1,0.5237776694002927,{'0': 0.4762223305997073, '1': 0.5237776694002927},predict
242,0,0,0.41417687822184185,{'0': 0.5858231217781582, '1': 0.41417687822184185},predict
243,0,0,0.0375405264899181,{'0': 0.9624594735100819, '1': 0.0375405264899181},predict
244,1,1,0.9497214360128,{'0': 0.05027856398719999, '1': 0.9497214360128},predict
245,1,0,0.04111355797643078,{'0': 0.9588864420235692, '1': 0.04111355797643078},predict
246,1,0,0.21740124071973713,{'0': 0.7825987592802629, '1': 0.21740124071973713},predict
247,0,0,0.10579376120156635,{'0': 0.8942062387984336, '1': 0.10579376120156635},predict
248,0,0,0.13819380618006494,{'0': 0.8618061938199351, '1': 0.13819380618006494},predict
249,1,0,0.48827212933650105,{'0': 0.5117278706634989, '1': 0.48827212933650105},predict
250,1,1,0.749587306008137,{'0': 0.25041269399186294, '1': 0.749587306008137},predict
251,0,0,0.2768765742407995,{'0': 0.7231234257592005, '1': 0.2768765742407995},predict
252,1,0,0.18737473176324448,{'0': 0.8126252682367555, '1': 0.18737473176324448},predict
253,1,0,0.08521321897339268,{'0': 0.9147867810266073, '1': 0.08521321897339268},predict
254,1,0,0.3459632336031961,{'0': 0.6540367663968039, '1': 0.3459632336031961},predict
255,1,0,0.2549211411166892,{'0': 0.7450788588833108, '1': 0.2549211411166892},predict
256,1,1,0.901045192923907,{'0': 0.09895480707609305, '1': 0.901045192923907},predict
257,1,1,0.5642168769480517,{'0': 0.43578312305194833, '1': 0.5642168769480517},predict
258,1,1,0.8316423448036856,{'0': 0.1683576551963144, '1': 0.8316423448036856},predict
259,1,0,0.44233369138755296,{'0': 0.557666308612447, '1': 0.44233369138755296},predict
260,0,0,0.24814222477359468,{'0': 0.7518577752264053, '1': 0.24814222477359468},predict
261,1,0,0.4152836738470949,{'0': 0.5847163261529051, '1': 0.4152836738470949},predict
262,0,0,0.040767022733523235,{'0': 0.9592329772664767, '1': 0.040767022733523235},predict
263,1,1,0.6640786474066614,{'0': 0.33592135259333855, '1': 0.6640786474066614},predict
264,0,0,0.3293347229879173,{'0': 0.6706652770120827, '1': 0.3293347229879173},predict
265,1,0,0.28045443770267536,{'0': 0.7195455622973246, '1': 0.28045443770267536},predict
266,0,0,0.18106329577776975,{'0': 0.8189367042222302, '1': 0.18106329577776975},predict
267,0,1,0.6454393999241824,{'0': 0.3545606000758176, '1': 0.6454393999241824},predict
268,1,0,0.34535299965300176,{'0': 0.6546470003469982, '1': 0.34535299965300176},predict
269,0,0,0.18594182049896119,{'0': 0.8140581795010389, '1': 0.18594182049896119},predict
270,1,1,0.7584078252673755,{'0': 0.2415921747326245, '1': 0.7584078252673755},predict
271,1,1,0.5028465581630922,{'0': 0.4971534418369078, '1': 0.5028465581630922},predict
272,1,0,0.0981441192823394,{'0': 0.9018558807176607, '1': 0.0981441192823394},predict
273,0,0,0.3245815191360149,{'0': 0.6754184808639851, '1': 0.3245815191360149},predict
274,0,0,0.15516400291550347,{'0': 0.8448359970844965, '1': 0.15516400291550347},predict
275,1,1,0.5201673502306593,{'0': 0.4798326497693407, '1': 0.5201673502306593},predict
276,0,1,0.67441452572761,{'0': 0.32558547427239004, '1': 0.67441452572761},predict
277,1,1,0.8412506166207254,{'0': 0.15874938337927458, '1': 0.8412506166207254},predict
278,1,1,0.8182052781842544,{'0': 0.18179472181574563, '1': 0.8182052781842544},predict
279,1,0,0.2652631480720318,{'0': 0.7347368519279682, '1': 0.2652631480720318},predict
280,1,0,0.45457990207301835,{'0': 0.5454200979269817, '1': 0.45457990207301835},predict
281,1,1,0.8470000273269016,{'0': 0.1529999726730984, '1': 0.8470000273269016},predict
282,0,1,0.844867349351439,{'0': 0.15513265064856097, '1': 0.844867349351439},predict
283,0,0,0.3906469029697233,{'0': 0.6093530970302767, '1': 0.3906469029697233},predict
284,0,0,0.29316301283384544,{'0': 0.7068369871661546, '1': 0.29316301283384544},predict
285,1,1,0.7234920601305652,{'0': 0.2765079398694348, '1': 0.7234920601305652},predict
286,1,1,0.8011272783408698,{'0': 0.19887272165913017, '1': 0.8011272783408698},predict
287,1,0,0.13903384435616145,{'0': 0.8609661556438386, '1': 0.13903384435616145},predict
288,1,0,0.15563088718705895,{'0': 0.844369112812941, '1': 0.15563088718705895},predict
289,1,1,0.6396784082677816,{'0': 0.36032159173221845, '1': 0.6396784082677816},predict
290,1,1,0.8007199904487948,{'0': 0.19928000955120517, '1': 0.8007199904487948},predict
291,1,0,0.49947392234662813,{'0': 0.5005260776533719, '1': 0.49947392234662813},predict
292,1,1,0.8958294620455073,{'0': 0.10417053795449271, '1': 0.8958294620455073},predict
293,1,0,0.44415444695038214,{'0': 0.5558455530496178, '1': 0.44415444695038214},predict
294,1,0,0.23740199632180747,{'0': 0.7625980036781925, '1': 0.23740199632180747},predict
295,0,1,0.6193606360678696,{'0': 0.3806393639321304, '1': 0.6193606360678696},predict
296,1,0,0.03331838807923277,{'0': 0.9666816119207672, '1': 0.03331838807923277},predict
297,0,0,0.42531726926313634,{'0': 0.5746827307368636, '1': 0.42531726926313634},predict
298,1,0,0.3890526929346399,{'0': 0.6109473070653602, '1': 0.3890526929346399},predict
299,1,1,0.6358756816259439,{'0': 0.3641243183740561, '1': 0.6358756816259439},predict
300,0,0,0.36147460894186145,{'0': 0.6385253910581385, '1': 0.36147460894186145},predict
301,0,0,0.4778493919240646,{'0': 0.5221506080759354, '1': 0.4778493919240646},predict
302,0,1,0.8360887253979753,{'0': 0.1639112746020247, '1': 0.8360887253979753},predict
303,1,0,0.11614055443535032,{'0': 0.8838594455646497, '1': 0.11614055443535032},predict
304,0,1,0.7342687019649972,{'0': 0.26573129803500284, '1': 0.7342687019649972},predict
305,1,0,0.356313650436384,{'0': 0.643686349563616, '1': 0.356313650436384},predict
306,1,1,0.6007682983155659,{'0': 0.3992317016844341, '1': 0.6007682983155659},predict
307,1,1,0.7198758744103178,{'0': 0.28012412558968225, '1': 0.7198758744103178},predict
308,1,1,0.5539409639681515,{'0': 0.4460590360318485, '1': 0.5539409639681515},predict
309,0,1,0.7550287400040111,{'0': 0.2449712599959889, '1': 0.7550287400040111},predict
310,1,1,0.6638516071189775,{'0': 0.3361483928810225, '1': 0.6638516071189775},predict
311,0,0,0.26551443774911615,{'0': 0.7344855622508839, '1': 0.26551443774911615},predict
