id,label,predict_result,predict_score,predict_detail,type
28,1,0,0.3376230499581433,{'0': 0.6623769500418567, '1': 0.3376230499581433},predict
29,0,1,0.5192065305505847,{'0': 0.48079346944941526, '1': 0.5192065305505847},predict
30,1,1,0.8238626459747092,{'0': 0.17613735402529085, '1': 0.8238626459747092},predict
31,1,0,0.33331636272044457,{'0': 0.6666836372795555, '1': 0.33331636272044457},predict
32,1,0,0.3683874345959033,{'0': 0.6316125654040967, '1': 0.3683874345959033},predict
33,1,1,0.7970029363956194,{'0': 0.20299706360438063, '1': 0.7970029363956194},predict
34,0,0,0.4424209828665444,{'0': 0.5575790171334556, '1': 0.4424209828665444},predict
35,1,1,0.5376922175329454,{'0': 0.4623077824670546, '1': 0.5376922175329454},predict
36,1,0,0.047973062509298454,{'0': 0.9520269374907016, '1': 0.047973062509298454},predict
37,1,0,0.3850659867273054,{'0': 0.6149340132726946, '1': 0.3850659867273054},predict
38,1,1,0.601210413361118,{'0': 0.398789586638882, '1': 0.601210413361118},predict
39,1,1,0.6424909460014249,{'0': 0.35750905399857513, '1': 0.6424909460014249},predict
40,1,1,0.9303747021723754,{'0': 0.06962529782762461, '1': 0.9303747021723754},predict
41,1,1,0.7168612925794116,{'0': 0.28313870742058844, '1': 0.7168612925794116},predict
42,1,1,0.5254574487097263,{'0': 0.4745425512902737, '1': 0.5254574487097263},predict
43,1,1,0.5866045328070839,{'0': 0.4133954671929161, '1': 0.5866045328070839},predict
44,1,1,0.9456837482189598,{'0': 0.05431625178104016, '1': 0.9456837482189598},predict
45,0,0,0.30964956815218747,{'0': 0.6903504318478125, '1': 0.30964956815218747},predict
46,0,0,0.451641221321086,{'0': 0.548358778678914, '1': 0.451641221321086},predict
47,1,1,0.9349073541232648,{'0': 0.06509264587673524, '1': 0.9349073541232648},predict
48,1,1,0.6565767634291619,{'0': 0.34342323657083806, '1': 0.6565767634291619},predict
49,0,0,0.39749313963316346,{'0': 0.6025068603668365, '1': 0.39749313963316346},predict
50,1,0,0.14420481412447075,{'0': 0.8557951858755293, '1': 0.14420481412447075},predict
51,0,0,0.45879570335108666,{'0': 0.5412042966489133, '1': 0.45879570335108666},predict
52,1,1,0.5252107880542549,{'0': 0.4747892119457451, '1': 0.5252107880542549},predict
53,1,0,0.44993670241799866,{'0': 0.5500632975820013, '1': 0.44993670241799866},predict
54,1,0,0.3280375834626084,{'0': 0.6719624165373916, '1': 0.3280375834626084},predict
55,1,1,0.9652892149141931,{'0': 0.03471078508580694, '1': 0.9652892149141931},predict
56,1,0,0.14419091594182348,{'0': 0.8558090840581765, '1': 0.14419091594182348},predict
57,1,0,0.4794921433696958,{'0': 0.5205078566303042, '1': 0.4794921433696958},predict
58,1,1,0.6516438704479172,{'0': 0.34835612955208284, '1': 0.6516438704479172},predict
59,1,0,0.14244383198321298,{'0': 0.857556168016787, '1': 0.14244383198321298},predict
60,1,1,0.8546608801668623,{'0': 0.14533911983313774, '1': 0.8546608801668623},predict
61,1,0,0.09760476700974453,{'0': 0.9023952329902555, '1': 0.09760476700974453},predict
62,1,1,0.5006709014323615,{'0': 0.4993290985676385, '1': 0.5006709014323615},predict
63,1,0,0.09090407294398815,{'0': 0.9090959270560118, '1': 0.09090407294398815},predict
64,0,0,0.4288241603157484,{'0': 0.5711758396842517, '1': 0.4288241603157484},predict
65,0,1,0.5187003955738276,{'0': 0.48129960442617237, '1': 0.5187003955738276},predict
66,0,1,0.6733123936169139,{'0': 0.32668760638308614, '1': 0.6733123936169139},predict
67,1,0,0.31064314780030233,{'0': 0.6893568521996977, '1': 0.31064314780030233},predict
68,1,1,0.9096925472492932,{'0': 0.09030745275070684, '1': 0.9096925472492932},predict
69,1,1,0.83563227065982,{'0': 0.16436772934017996, '1': 0.83563227065982},predict
70,1,1,0.5210528810015322,{'0': 0.47894711899846776, '1': 0.5210528810015322},predict
71,1,0,0.0886516660397628,{'0': 0.9113483339602372, '1': 0.0886516660397628},predict
72,1,1,0.5510008363765437,{'0': 0.44899916362345627, '1': 0.5510008363765437},predict
73,1,0,0.13493688137077003,{'0': 0.8650631186292299, '1': 0.13493688137077003},predict
74,0,0,0.07763431221905621,{'0': 0.9223656877809437, '1': 0.07763431221905621},predict
75,0,0,0.3171988273451232,{'0': 0.6828011726548768, '1': 0.3171988273451232},predict
76,1,1,0.5416746673735569,{'0': 0.45832533262644315, '1': 0.5416746673735569},predict
77,1,1,0.8213441389599941,{'0': 0.17865586104000586, '1': 0.8213441389599941},predict
78,1,1,0.836041350433531,{'0': 0.163958649566469, '1': 0.836041350433531},predict
79,0,0,0.04804382707624344,{'0': 0.9519561729237566, '1': 0.04804382707624344},predict
80,0,0,0.13002928819517806,{'0': 0.8699707118048219, '1': 0.13002928819517806},predict
81,0,0,0.03572193584645702,{'0': 0.964278064153543, '1': 0.03572193584645702},predict
82,1,1,0.983241987383674,{'0': 0.016758012616326035, '1': 0.983241987383674},predict
83,1,1,0.7402406159017497,{'0': 0.2597593840982503, '1': 0.7402406159017497},predict
84,0,0,0.036147000793560195,{'0': 0.9638529992064399, '1': 0.036147000793560195},predict
85,1,0,0.1483688211904935,{'0': 0.8516311788095066, '1': 0.1483688211904935},predict
86,0,0,0.2319250504926439,{'0': 0.7680749495073561, '1': 0.2319250504926439},predict
87,0,0,0.1002662127781363,{'0': 0.8997337872218637, '1': 0.1002662127781363},predict
88,1,0,0.49591252145144427,{'0': 0.5040874785485557, '1': 0.49591252145144427},predict
89,1,1,0.9436268660541777,{'0': 0.05637313394582233, '1': 0.9436268660541777},predict
90,1,0,0.24886328013874837,{'0': 0.7511367198612516, '1': 0.24886328013874837},predict
91,1,0,0.12436045329022845,{'0': 0.8756395467097715, '1': 0.12436045329022845},predict
92,1,0,0.136302164885822,{'0': 0.863697835114178, '1': 0.136302164885822},predict
93,1,1,0.971210603802045,{'0': 0.028789396197954953, '1': 0.971210603802045},predict
94,1,1,0.7770223203518744,{'0': 0.22297767964812565, '1': 0.7770223203518744},predict
95,0,1,0.5092796920141658,{'0': 0.4907203079858342, '1': 0.5092796920141658},predict
96,1,1,0.8642151865611423,{'0': 0.13578481343885773, '1': 0.8642151865611423},predict
97,1,1,0.8347391662897166,{'0': 0.16526083371028344, '1': 0.8347391662897166},predict
98,0,0,0.16960625542038735,{'0': 0.8303937445796127, '1': 0.16960625542038735},predict
99,1,0,0.15399043839291712,{'0': 0.8460095616070828, '1': 0.15399043839291712},predict
100,0,1,0.8242352862142315,{'0': 0.17576471378576852, '1': 0.8242352862142315},predict
101,0,0,0.029333150006022254,{'0': 0.9706668499939778, '1': 0.029333150006022254},predict
102,1,1,0.7302702106243438,{'0': 0.26972978937565617, '1': 0.7302702106243438},predict
103,1,1,0.9703537678406822,{'0': 0.02964623215931783, '1': 0.9703537678406822},predict
104,1,0,0.3170768746184035,{'0': 0.6829231253815965, '1': 0.3170768746184035},predict
105,1,1,0.602398545991193,{'0': 0.397601454008807, '1': 0.602398545991193},predict
106,1,0,0.10129764787922103,{'0': 0.898702352120779, '1': 0.10129764787922103},predict
107,1,0,0.05907430045993677,{'0': 0.9409256995400632, '1': 0.05907430045993677},predict
108,1,0,0.4560775619675863,{'0': 0.5439224380324137, '1': 0.4560775619675863},predict
109,1,1,0.7618565561547126,{'0': 0.2381434438452874, '1': 0.7618565561547126},predict
110,0,0,0.32248658800518576,{'0': 0.6775134119948143, '1': 0.32248658800518576},predict
111,1,0,0.14232695284059452,{'0': 0.8576730471594055, '1': 0.14232695284059452},predict
112,1,1,0.8948518901559819,{'0': 0.10514810984401812, '1': 0.8948518901559819},predict
113,1,1,0.5728678152471067,{'0': 0.4271321847528933, '1': 0.5728678152471067},predict
114,1,1,0.611715989773794,{'0': 0.38828401022620596, '1': 0.611715989773794},predict
115,1,1,0.8006321329370564,{'0': 0.19936786706294363, '1': 0.8006321329370564},predict
116,1,1,0.5511113333187053,{'0': 0.4488886666812947, '1': 0.5511113333187053},predict
117,0,0,0.03758104946344566,{'0': 0.9624189505365544, '1': 0.03758104946344566},predict
118,1,1,0.7159487142931006,{'0': 0.2840512857068994, '1': 0.7159487142931006},predict
119,0,0,0.08092072246473848,{'0': 0.9190792775352615, '1': 0.08092072246473848},predict
120,1,1,0.6792603456206755,{'0': 0.3207396543793245, '1': 0.6792603456206755},predict
121,1,1,0.5470161881341014,{'0': 0.45298381186589864, '1': 0.5470161881341014},predict
122,1,0,0.28735972720191877,{'0': 0.7126402727980812, '1': 0.28735972720191877},predict
123,1,0,0.2224014594205451,{'0': 0.7775985405794549, '1': 0.2224014594205451},predict
124,1,1,0.8427890162981856,{'0': 0.1572109837018144, '1': 0.8427890162981856},predict
125,1,1,0.6861410821065088,{'0': 0.3138589178934912, '1': 0.6861410821065088},predict
126,1,0,0.05657060035612243,{'0': 0.9434293996438776, '1': 0.05657060035612243},predict
127,0,0,0.1921803150204734,{'0': 0.8078196849795266, '1': 0.1921803150204734},predict
128,1,0,0.24603932938630801,{'0': 0.753960670613692, '1': 0.24603932938630801},predict
129,1,1,0.7461044347950303,{'0': 0.2538955652049697, '1': 0.7461044347950303},predict
130,0,0,0.1816571035264331,{'0': 0.8183428964735668, '1': 0.1816571035264331},predict
131,0,1,0.6037078628759127,{'0': 0.3962921371240873, '1': 0.6037078628759127},predict
132,0,0,0.3244773049297617,{'0': 0.6755226950702383, '1': 0.3244773049297617},predict
133,1,1,0.6845056813427823,{'0': 0.31549431865721766, '1': 0.6845056813427823},predict
134,1,1,0.6105575351274831,{'0': 0.3894424648725169, '1': 0.6105575351274831},predict
135,1,0,0.16562541602988648,{'0': 0.8343745839701135, '1': 0.16562541602988648},predict
136,1,0,0.3896141019282124,{'0': 0.6103858980717876, '1': 0.3896141019282124},predict
137,1,1,0.9202910233458569,{'0': 0.07970897665414312, '1': 0.9202910233458569},predict
138,1,0,0.4675834562647717,{'0': 0.5324165437352283, '1': 0.4675834562647717},predict
139,1,0,0.2273628201485392,{'0': 0.7726371798514609, '1': 0.2273628201485392},predict
140,1,1,0.8869816380673061,{'0': 0.11301836193269388, '1': 0.8869816380673061},predict
141,1,1,0.8953102410783039,{'0': 0.10468975892169607, '1': 0.8953102410783039},predict
142,1,0,0.3012528311556533,{'0': 0.6987471688443467, '1': 0.3012528311556533},predict
143,0,0,0.3316795350998185,{'0': 0.6683204649001815, '1': 0.3316795350998185},predict
144,0,0,0.3407622276364407,{'0': 0.6592377723635593, '1': 0.3407622276364407},predict
145,0,0,0.041922917564729864,{'0': 0.9580770824352701, '1': 0.041922917564729864},predict
146,1,1,0.9725313888102884,{'0': 0.027468611189711556, '1': 0.9725313888102884},predict
147,1,0,0.12862700262504786,{'0': 0.8713729973749521, '1': 0.12862700262504786},predict
148,1,1,0.5697798870376092,{'0': 0.4302201129623908, '1': 0.5697798870376092},predict
149,1,0,0.4600326497571183,{'0': 0.5399673502428817, '1': 0.4600326497571183},predict
150,1,1,0.6158339703480831,{'0': 0.38416602965191693, '1': 0.6158339703480831},predict
151,1,1,0.5068879044903147,{'0': 0.49311209550968527, '1': 0.5068879044903147},predict
152,1,0,0.09204375851167296,{'0': 0.9079562414883271, '1': 0.09204375851167296},predict
153,1,1,0.6254743310045661,{'0': 0.37452566899543394, '1': 0.6254743310045661},predict
154,0,0,0.1459194295105069,{'0': 0.8540805704894932, '1': 0.1459194295105069},predict
155,1,1,0.7639493201092864,{'0': 0.2360506798907136, '1': 0.7639493201092864},predict
156,1,0,0.26149092213004593,{'0': 0.7385090778699541, '1': 0.26149092213004593},predict
157,1,1,0.6575881251072182,{'0': 0.3424118748927818, '1': 0.6575881251072182},predict
158,1,1,0.6938821368413567,{'0': 0.3061178631586433, '1': 0.6938821368413567},predict
159,0,0,0.23554363156122465,{'0': 0.7644563684387753, '1': 0.23554363156122465},predict
160,1,0,0.4636712326734285,{'0': 0.5363287673265715, '1': 0.4636712326734285},predict
161,1,1,0.5426478444333355,{'0': 0.45735215556666453, '1': 0.5426478444333355},predict
162,1,1,0.6466429079197265,{'0': 0.35335709208027355, '1': 0.6466429079197265},predict
163,1,0,0.3932880250862037,{'0': 0.6067119749137964, '1': 0.3932880250862037},predict
164,1,0,0.45131433309433944,{'0': 0.5486856669056606, '1': 0.45131433309433944},predict
165,0,0,0.18318093774479133,{'0': 0.8168190622552087, '1': 0.18318093774479133},predict
166,0,0,0.21368553035055254,{'0': 0.7863144696494475, '1': 0.21368553035055254},predict
167,1,0,0.12500407696147453,{'0': 0.8749959230385255, '1': 0.12500407696147453},predict
168,0,0,0.08555872975070573,{'0': 0.9144412702492942, '1': 0.08555872975070573},predict
169,1,0,0.268921894202961,{'0': 0.731078105797039, '1': 0.268921894202961},predict
170,0,1,0.6770148173454352,{'0': 0.3229851826545648, '1': 0.6770148173454352},predict
171,0,0,0.46161693738772613,{'0': 0.5383830626122739, '1': 0.46161693738772613},predict
172,1,1,0.5410240437304284,{'0': 0.45897595626957155, '1': 0.5410240437304284},predict
173,1,1,0.6996155813552641,{'0': 0.30038441864473586, '1': 0.6996155813552641},predict
174,1,1,0.7926747720229235,{'0': 0.20732522797707653, '1': 0.7926747720229235},predict
175,1,1,0.8783168573447658,{'0': 0.12168314265523417, '1': 0.8783168573447658},predict
176,1,0,0.34332110883753036,{'0': 0.6566788911624697, '1': 0.34332110883753036},predict
177,1,1,0.7882318515230605,{'0': 0.21176814847693948, '1': 0.7882318515230605},predict
178,0,1,0.8339238914908436,{'0': 0.16607610850915644, '1': 0.8339238914908436},predict
179,1,1,0.8464639925070118,{'0': 0.15353600749298824, '1': 0.8464639925070118},predict
180,0,0,0.2964393933816119,{'0': 0.7035606066183882, '1': 0.2964393933816119},predict
181,0,0,0.3931355857206235,{'0': 0.6068644142793764, '1': 0.3931355857206235},predict
182,1,0,0.4656031642959531,{'0': 0.534396835704047, '1': 0.4656031642959531},predict
183,0,0,0.17478083028759833,{'0': 0.8252191697124016, '1': 0.17478083028759833},predict
184,1,1,0.5791300710898721,{'0': 0.42086992891012787, '1': 0.5791300710898721},predict
185,1,0,0.10931058032102241,{'0': 0.8906894196789776, '1': 0.10931058032102241},predict
186,1,1,0.7074959362216802,{'0': 0.29250406377831983, '1': 0.7074959362216802},predict
187,1,1,0.6309947335455836,{'0': 0.36900526645441645, '1': 0.6309947335455836},predict
188,0,1,0.5902448022342602,{'0': 0.40975519776573976, '1': 0.5902448022342602},predict
189,1,1,0.7486508838455328,{'0': 0.2513491161544672, '1': 0.7486508838455328},predict
190,1,0,0.2437678147891241,{'0': 0.7562321852108759, '1': 0.2437678147891241},predict
191,1,1,0.8426754446578307,{'0': 0.15732455534216927, '1': 0.8426754446578307},predict
192,0,0,0.349708734970992,{'0': 0.650291265029008, '1': 0.349708734970992},predict
193,1,0,0.3128366395992954,{'0': 0.6871633604007046, '1': 0.3128366395992954},predict
194,0,0,0.33886770187959575,{'0': 0.6611322981204042, '1': 0.33886770187959575},predict
195,0,1,0.9529285671225891,{'0': 0.04707143287741089, '1': 0.9529285671225891},predict
196,0,0,0.2958881675667228,{'0': 0.7041118324332771, '1': 0.2958881675667228},predict
197,1,1,0.6874477851682965,{'0': 0.3125522148317035, '1': 0.6874477851682965},predict
198,1,1,0.837896119530436,{'0': 0.16210388046956403, '1': 0.837896119530436},predict
199,1,1,0.5842492427418544,{'0': 0.4157507572581456, '1': 0.5842492427418544},predict
200,1,0,0.34133496100407895,{'0': 0.658665038995921, '1': 0.34133496100407895},predict
201,1,0,0.33823571490239024,{'0': 0.6617642850976098, '1': 0.33823571490239024},predict
202,1,0,0.1880331622114241,{'0': 0.8119668377885759, '1': 0.1880331622114241},predict
203,1,0,0.11241118073633147,{'0': 0.8875888192636685, '1': 0.11241118073633147},predict
204,1,0,0.1674188467906161,{'0': 0.8325811532093839, '1': 0.1674188467906161},predict
205,1,1,0.8366834046597058,{'0': 0.1633165953402942, '1': 0.8366834046597058},predict
206,1,0,0.14915819610262296,{'0': 0.8508418038973771, '1': 0.14915819610262296},predict
207,1,1,0.5395479122138379,{'0': 0.4604520877861621, '1': 0.5395479122138379},predict
208,1,1,0.5728850568750943,{'0': 0.4271149431249057, '1': 0.5728850568750943},predict
209,1,1,0.7829243277627148,{'0': 0.2170756722372852, '1': 0.7829243277627148},predict
210,0,0,0.18960432400084093,{'0': 0.8103956759991591, '1': 0.18960432400084093},predict
211,1,1,0.7505203793828407,{'0': 0.24947962061715934, '1': 0.7505203793828407},predict
212,0,1,0.5040118722812573,{'0': 0.4959881277187427, '1': 0.5040118722812573},predict
213,1,0,0.3526543251790319,{'0': 0.647345674820968, '1': 0.3526543251790319},predict
214,1,1,0.8390761524650123,{'0': 0.16092384753498767, '1': 0.8390761524650123},predict
215,1,1,0.6229904939389699,{'0': 0.3770095060610301, '1': 0.6229904939389699},predict
216,1,1,0.9187751936248646,{'0': 0.0812248063751354, '1': 0.9187751936248646},predict
217,1,0,0.4867052165969929,{'0': 0.513294783403007, '1': 0.4867052165969929},predict
218,0,1,0.509007406770951,{'0': 0.490992593229049, '1': 0.509007406770951},predict
219,1,1,0.8593826626373272,{'0': 0.1406173373626728, '1': 0.8593826626373272},predict
220,1,1,0.8187328301284283,{'0': 0.18126716987157165, '1': 0.8187328301284283},predict
221,1,1,0.6812337428976168,{'0': 0.31876625710238315, '1': 0.6812337428976168},predict
222,0,1,0.5536176692990655,{'0': 0.44638233070093447, '1': 0.5536176692990655},predict
223,1,0,0.3789368270367006,{'0': 0.6210631729632994, '1': 0.3789368270367006},predict
224,1,0,0.2035721642727063,{'0': 0.7964278357272937, '1': 0.2035721642727063},predict
225,1,1,0.8912811752816365,{'0': 0.10871882471836347, '1': 0.8912811752816365},predict
226,1,1,0.7534419056172617,{'0': 0.24655809438273835, '1': 0.7534419056172617},predict
227,1,1,0.7971901118181284,{'0': 0.20280988818187162, '1': 0.7971901118181284},predict
228,1,1,0.8802608800410788,{'0': 0.11973911995892117, '1': 0.8802608800410788},predict
229,0,0,0.04303356575934616,{'0': 0.9569664342406539, '1': 0.04303356575934616},predict
230,1,1,0.9703659755431204,{'0': 0.02963402445687957, '1': 0.9703659755431204},predict
231,1,1,0.8763088217118322,{'0': 0.12369117828816778, '1': 0.8763088217118322},predict
232,0,0,0.07028501068879772,{'0': 0.9297149893112022, '1': 0.07028501068879772},predict
233,1,1,0.756273443318806,{'0': 0.24372655668119403, '1': 0.756273443318806},predict
234,1,0,0.35263348602245753,{'0': 0.6473665139775424, '1': 0.35263348602245753},predict
235,1,0,0.3901216765352729,{'0': 0.6098783234647271, '1': 0.3901216765352729},predict
236,1,1,0.6031966472452213,{'0': 0.39680335275477874, '1': 0.6031966472452213},predict
237,1,0,0.17998165940544797,{'0': 0.820018340594552, '1': 0.17998165940544797},predict
238,1,1,0.576311148437094,{'0': 0.42368885156290603, '1': 0.576311148437094},predict
239,1,0,0.46474184648396655,{'0': 0.5352581535160335, '1': 0.46474184648396655},predict
240,1,1,0.7048646004765444,{'0': 0.2951353995234556, '1': 0.7048646004765444},predict
241,1,1,0.6573264616130584,{'0': 0.3426735383869416, '1': 0.6573264616130584},predict
242,0,0,0.47660647076315327,{'0': 0.5233935292368468, '1': 0.47660647076315327},predict
243,0,0,0.04671638509921176,{'0': 0.9532836149007883, '1': 0.04671638509921176},predict
244,1,1,0.9467491956650708,{'0': 0.053250804334929236, '1': 0.9467491956650708},predict
245,1,0,0.04711861732787983,{'0': 0.9528813826721202, '1': 0.04711861732787983},predict
246,1,0,0.2536982245657331,{'0': 0.7463017754342669, '1': 0.2536982245657331},predict
247,0,0,0.10773714432913417,{'0': 0.8922628556708658, '1': 0.10773714432913417},predict
248,0,0,0.11887939397652608,{'0': 0.881120606023474, '1': 0.11887939397652608},predict
249,1,1,0.5273267596063017,{'0': 0.4726732403936983, '1': 0.5273267596063017},predict
250,1,1,0.7018369838930621,{'0': 0.29816301610693785, '1': 0.7018369838930621},predict
251,0,0,0.34293970711670685,{'0': 0.6570602928832932, '1': 0.34293970711670685},predict
252,1,0,0.18566610564487218,{'0': 0.8143338943551278, '1': 0.18566610564487218},predict
253,1,0,0.07432263556076593,{'0': 0.9256773644392341, '1': 0.07432263556076593},predict
254,1,0,0.4564395064511304,{'0': 0.5435604935488696, '1': 0.4564395064511304},predict
255,1,0,0.2519383356577658,{'0': 0.7480616643422342, '1': 0.2519383356577658},predict
256,1,1,0.9091322570954227,{'0': 0.09086774290457733, '1': 0.9091322570954227},predict
257,1,1,0.6502392842152812,{'0': 0.3497607157847188, '1': 0.6502392842152812},predict
258,1,1,0.8541888208017135,{'0': 0.14581117919828646, '1': 0.8541888208017135},predict
259,1,1,0.659916707127514,{'0': 0.34008329287248595, '1': 0.659916707127514},predict
260,0,0,0.3161539480659861,{'0': 0.6838460519340139, '1': 0.3161539480659861},predict
261,1,0,0.40811681259862337,{'0': 0.5918831874013766, '1': 0.40811681259862337},predict
262,0,0,0.06508540182304223,{'0': 0.9349145981769578, '1': 0.06508540182304223},predict
263,1,1,0.7911528419604085,{'0': 0.20884715803959153, '1': 0.7911528419604085},predict
264,0,0,0.37537616446113803,{'0': 0.624623835538862, '1': 0.37537616446113803},predict
265,1,0,0.375395533069483,{'0': 0.6246044669305171, '1': 0.375395533069483},predict
266,0,0,0.18410467393728638,{'0': 0.8158953260627136, '1': 0.18410467393728638},predict
267,0,1,0.7808513748596558,{'0': 0.21914862514034417, '1': 0.7808513748596558},predict
268,1,0,0.43100991337342726,{'0': 0.5689900866265727, '1': 0.43100991337342726},predict
269,0,0,0.2049122902995176,{'0': 0.7950877097004824, '1': 0.2049122902995176},predict
270,1,1,0.6387985578089882,{'0': 0.3612014421910118, '1': 0.6387985578089882},predict
271,1,0,0.46142123577428584,{'0': 0.5385787642257142, '1': 0.46142123577428584},predict
272,1,0,0.09612182988031266,{'0': 0.9038781701196873, '1': 0.09612182988031266},predict
273,0,0,0.3703058631109755,{'0': 0.6296941368890245, '1': 0.3703058631109755},predict
274,0,0,0.18997544153993687,{'0': 0.8100245584600632, '1': 0.18997544153993687},predict
275,1,1,0.6966566257817345,{'0': 0.3033433742182655, '1': 0.6966566257817345},predict
276,0,1,0.7231955089668967,{'0': 0.27680449103310334, '1': 0.7231955089668967},predict
277,1,1,0.8178061536134511,{'0': 0.1821938463865489, '1': 0.8178061536134511},predict
278,1,1,0.8165234539442456,{'0': 0.18347654605575436, '1': 0.8165234539442456},predict
279,1,0,0.4252707870793365,{'0': 0.5747292129206635, '1': 0.4252707870793365},predict
280,1,0,0.44265116234666047,{'0': 0.5573488376533395, '1': 0.44265116234666047},predict
281,1,1,0.7925316230036565,{'0': 0.20746837699634346, '1': 0.7925316230036565},predict
282,0,1,0.9045405959613118,{'0': 0.09545940403868824, '1': 0.9045405959613118},predict
283,0,0,0.3879696410794277,{'0': 0.6120303589205722, '1': 0.3879696410794277},predict
284,0,0,0.3189454303338654,{'0': 0.6810545696661345, '1': 0.3189454303338654},predict
285,1,1,0.7294410827865879,{'0': 0.2705589172134121, '1': 0.7294410827865879},predict
286,1,1,0.8472359884275809,{'0': 0.15276401157241914, '1': 0.8472359884275809},predict
287,1,0,0.18277296013114597,{'0': 0.817227039868854, '1': 0.18277296013114597},predict
288,1,0,0.1612555962895567,{'0': 0.8387444037104432, '1': 0.1612555962895567},predict
289,1,1,0.6146087035865618,{'0': 0.38539129641343817, '1': 0.6146087035865618},predict
290,1,1,0.704610854012517,{'0': 0.295389145987483, '1': 0.704610854012517},predict
291,1,1,0.566654908681497,{'0': 0.43334509131850296, '1': 0.566654908681497},predict
292,1,1,0.8266448933818639,{'0': 0.17335510661813613, '1': 0.8266448933818639},predict
293,1,1,0.5050428304730558,{'0': 0.49495716952694424, '1': 0.5050428304730558},predict
294,1,0,0.26322166458210566,{'0': 0.7367783354178943, '1': 0.26322166458210566},predict
295,0,1,0.5937750218154727,{'0': 0.4062249781845273, '1': 0.5937750218154727},predict
296,1,0,0.041155210468414506,{'0': 0.9588447895315855, '1': 0.041155210468414506},predict
297,0,0,0.39545253464295377,{'0': 0.6045474653570462, '1': 0.39545253464295377},predict
298,1,0,0.42871718595075864,{'0': 0.5712828140492414, '1': 0.42871718595075864},predict
299,1,1,0.5661066303176935,{'0': 0.4338933696823065, '1': 0.5661066303176935},predict
300,0,0,0.39392958395591876,{'0': 0.6060704160440813, '1': 0.39392958395591876},predict
301,0,1,0.6746529146844725,{'0': 0.3253470853155275, '1': 0.6746529146844725},predict
302,0,1,0.8430947527862521,{'0': 0.15690524721374788, '1': 0.8430947527862521},predict
303,1,0,0.10405460776313302,{'0': 0.895945392236867, '1': 0.10405460776313302},predict
304,0,1,0.7832726122064477,{'0': 0.21672738779355227, '1': 0.7832726122064477},predict
305,1,0,0.4096101214840148,{'0': 0.5903898785159851, '1': 0.4096101214840148},predict
306,1,1,0.6056458178207794,{'0': 0.3943541821792206, '1': 0.6056458178207794},predict
307,1,1,0.7258732201330513,{'0': 0.27412677986694867, '1': 0.7258732201330513},predict
308,1,0,0.4945582527644112,{'0': 0.5054417472355888, '1': 0.4945582527644112},predict
309,0,1,0.7690514384344025,{'0': 0.2309485615655975, '1': 0.7690514384344025},predict
310,1,1,0.6299331813099421,{'0': 0.37006681869005786, '1': 0.6299331813099421},predict
