id,label,predict_result,predict_score,predict_detail,type
38,1,1,0.9796285068334591,{'0': 0.020371493166540855, '1': 0.9796285068334591},predict
39,1,1,0.9192929221591497,{'0': 0.0807070778408503, '1': 0.9192929221591497},predict
40,1,0,0.3670822157092286,{'0': 0.6329177842907714, '1': 0.3670822157092286},predict
41,1,1,0.6018904999271592,{'0': 0.39810950007284085, '1': 0.6018904999271592},predict
42,1,1,0.9742119544008135,{'0': 0.02578804559918646, '1': 0.9742119544008135},predict
43,1,1,0.7111747062794737,{'0': 0.28882529372052634, '1': 0.7111747062794737},predict
44,1,1,0.8481615730293928,{'0': 0.15183842697060723, '1': 0.8481615730293928},predict
45,0,0,0.07153970546980715,{'0': 0.9284602945301929, '1': 0.07153970546980715},predict
46,0,1,0.9764942239618227,{'0': 0.023505776038177273, '1': 0.9764942239618227},predict
47,1,1,0.984348045447883,{'0': 0.015651954552116987, '1': 0.984348045447883},predict
48,1,0,0.2147145189398768,{'0': 0.7852854810601232, '1': 0.2147145189398768},predict
49,0,0,0.12837107998387387,{'0': 0.8716289200161261, '1': 0.12837107998387387},predict
50,1,0,0.07036058256137231,{'0': 0.9296394174386277, '1': 0.07036058256137231},predict
51,0,0,0.1062387777265732,{'0': 0.8937612222734268, '1': 0.1062387777265732},predict
52,1,1,0.9009569329285175,{'0': 0.09904306707148247, '1': 0.9009569329285175},predict
53,1,0,0.15612788741045178,{'0': 0.8438721125895482, '1': 0.15612788741045178},predict
54,1,1,0.7122014887830952,{'0': 0.2877985112169048, '1': 0.7122014887830952},predict
55,1,1,0.9964984827453548,{'0': 0.0035015172546452034, '1': 0.9964984827453548},predict
56,1,0,0.029903047664881274,{'0': 0.9700969523351187, '1': 0.029903047664881274},predict
57,1,0,0.10868050565161087,{'0': 0.8913194943483891, '1': 0.10868050565161087},predict
58,1,1,0.7434640244793345,{'0': 0.25653597552066554, '1': 0.7434640244793345},predict
59,1,0,0.038954907484679564,{'0': 0.9610450925153204, '1': 0.038954907484679564},predict
60,1,1,0.9747393176013802,{'0': 0.025260682398619783, '1': 0.9747393176013802},predict
61,1,0,0.008565571330692407,{'0': 0.9914344286693076, '1': 0.008565571330692407},predict
62,1,1,0.8277396606751043,{'0': 0.1722603393248957, '1': 0.8277396606751043},predict
63,1,0,0.029173550924731447,{'0': 0.9708264490752686, '1': 0.029173550924731447},predict
64,0,1,0.9413259774314556,{'0': 0.05867402256854437, '1': 0.9413259774314556},predict
65,0,1,0.9790289451032299,{'0': 0.02097105489677009, '1': 0.9790289451032299},predict
66,0,1,0.6240179644589687,{'0': 0.37598203554103127, '1': 0.6240179644589687},predict
67,1,0,0.11830727810569186,{'0': 0.8816927218943081, '1': 0.11830727810569186},predict
68,1,1,0.939312712801384,{'0': 0.06068728719861605, '1': 0.939312712801384},predict
69,1,1,0.943340491671672,{'0': 0.056659508328328, '1': 0.943340491671672},predict
70,1,1,0.6709832291279263,{'0': 0.3290167708720737, '1': 0.6709832291279263},predict
71,1,0,0.10542095211416565,{'0': 0.8945790478858343, '1': 0.10542095211416565},predict
72,1,1,0.9766941876738262,{'0': 0.02330581232617379, '1': 0.9766941876738262},predict
73,1,0,0.0369778669013862,{'0': 0.9630221330986138, '1': 0.0369778669013862},predict
74,0,0,0.14386024102917258,{'0': 0.8561397589708274, '1': 0.14386024102917258},predict
75,0,1,0.7801727506665357,{'0': 0.21982724933346431, '1': 0.7801727506665357},predict
76,1,1,0.5703768321329713,{'0': 0.4296231678670287, '1': 0.5703768321329713},predict
77,1,1,0.9476861896258997,{'0': 0.05231381037410032, '1': 0.9476861896258997},predict
78,1,1,0.9507357858108398,{'0': 0.04926421418916016, '1': 0.9507357858108398},predict
79,0,0,0.004263627065705827,{'0': 0.9957363729342942, '1': 0.004263627065705827},predict
80,0,0,0.07134053295908031,{'0': 0.9286594670409197, '1': 0.07134053295908031},predict
81,0,0,0.0019241224984158662,{'0': 0.9980758775015841, '1': 0.0019241224984158662},predict
82,1,0,0.3522819723088901,{'0': 0.6477180276911099, '1': 0.3522819723088901},predict
83,1,1,0.9881385378643612,{'0': 0.011861462135638767, '1': 0.9881385378643612},predict
84,0,0,0.00391485032071919,{'0': 0.9960851496792809, '1': 0.00391485032071919},predict
85,1,0,0.008460559402720223,{'0': 0.9915394405972798, '1': 0.008460559402720223},predict
86,0,0,0.0134172642400227,{'0': 0.9865827357599773, '1': 0.0134172642400227},predict
87,0,0,0.005694601263487492,{'0': 0.9943053987365125, '1': 0.005694601263487492},predict
88,1,0,0.4650852846321847,{'0': 0.5349147153678153, '1': 0.4650852846321847},predict
89,1,0,0.49354674077245986,{'0': 0.5064532592275401, '1': 0.49354674077245986},predict
90,1,0,0.00790660350329399,{'0': 0.992093396496706, '1': 0.00790660350329399},predict
91,1,0,0.3817162262463669,{'0': 0.6182837737536331, '1': 0.3817162262463669},predict
92,1,0,0.012082552256972575,{'0': 0.9879174477430275, '1': 0.012082552256972575},predict
93,1,1,0.8110716222526025,{'0': 0.18892837774739746, '1': 0.8110716222526025},predict
94,1,1,0.9077529136760696,{'0': 0.09224708632393042, '1': 0.9077529136760696},predict
95,0,1,0.9739886649247181,{'0': 0.02601133507528186, '1': 0.9739886649247181},predict
96,1,1,0.9645641579515919,{'0': 0.035435842048408106, '1': 0.9645641579515919},predict
97,1,1,0.7462229478953124,{'0': 0.2537770521046876, '1': 0.7462229478953124},predict
98,0,0,0.019555147328107737,{'0': 0.9804448526718923, '1': 0.019555147328107737},predict
99,1,0,0.32060301942476727,{'0': 0.6793969805752327, '1': 0.32060301942476727},predict
100,0,1,0.7078305226919709,{'0': 0.2921694773080291, '1': 0.7078305226919709},predict
101,0,0,0.02074744591176613,{'0': 0.9792525540882339, '1': 0.02074744591176613},predict
102,1,1,0.8506828033333437,{'0': 0.14931719666665633, '1': 0.8506828033333437},predict
103,1,0,0.48590871743622105,{'0': 0.5140912825637789, '1': 0.48590871743622105},predict
104,1,1,0.8379190252397367,{'0': 0.16208097476026329, '1': 0.8379190252397367},predict
105,1,1,0.8102930719671204,{'0': 0.18970692803287958, '1': 0.8102930719671204},predict
106,1,0,0.012625643202141639,{'0': 0.9873743567978583, '1': 0.012625643202141639},predict
107,1,0,0.03274766953712129,{'0': 0.9672523304628787, '1': 0.03274766953712129},predict
108,1,0,0.21778584387273572,{'0': 0.7822141561272643, '1': 0.21778584387273572},predict
109,1,0,0.4771553132455406,{'0': 0.5228446867544594, '1': 0.4771553132455406},predict
110,0,1,0.6595572879901842,{'0': 0.3404427120098158, '1': 0.6595572879901842},predict
111,1,1,0.6755511154415818,{'0': 0.32444888455841825, '1': 0.6755511154415818},predict
112,1,1,0.9977799238664986,{'0': 0.002220076133501392, '1': 0.9977799238664986},predict
113,1,1,0.8576090968633121,{'0': 0.1423909031366879, '1': 0.8576090968633121},predict
114,1,1,0.8389420566195298,{'0': 0.1610579433804702, '1': 0.8389420566195298},predict
115,1,1,0.9653525111063609,{'0': 0.03464748889363911, '1': 0.9653525111063609},predict
116,1,1,0.9829838268382871,{'0': 0.01701617316171289, '1': 0.9829838268382871},predict
117,0,0,0.001852610767085897,{'0': 0.9981473892329141, '1': 0.001852610767085897},predict
118,1,1,0.9432161576157994,{'0': 0.056783842384200645, '1': 0.9432161576157994},predict
119,0,0,0.02113296114333945,{'0': 0.9788670388566606, '1': 0.02113296114333945},predict
120,1,0,0.048995811604920406,{'0': 0.9510041883950796, '1': 0.048995811604920406},predict
121,1,1,0.8229041096168989,{'0': 0.17709589038310114, '1': 0.8229041096168989},predict
122,1,1,0.9322836663604647,{'0': 0.06771633363953533, '1': 0.9322836663604647},predict
123,1,0,0.05043780934988651,{'0': 0.9495621906501135, '1': 0.05043780934988651},predict
124,1,1,0.990288217350971,{'0': 0.009711782649029055, '1': 0.990288217350971},predict
125,1,1,0.9535274359188932,{'0': 0.04647256408110678, '1': 0.9535274359188932},predict
126,1,0,0.029749118860131138,{'0': 0.9702508811398689, '1': 0.029749118860131138},predict
127,0,0,0.006229023832986647,{'0': 0.9937709761670134, '1': 0.006229023832986647},predict
128,1,0,0.03885463667762232,{'0': 0.9611453633223777, '1': 0.03885463667762232},predict
129,1,0,0.4319017992988608,{'0': 0.5680982007011393, '1': 0.4319017992988608},predict
130,0,0,0.014498425756815557,{'0': 0.9855015742431844, '1': 0.014498425756815557},predict
131,0,1,0.8528457472920082,{'0': 0.14715425270799176, '1': 0.8528457472920082},predict
132,0,0,0.01626356002099133,{'0': 0.9837364399790087, '1': 0.01626356002099133},predict
133,1,1,0.9191564050814749,{'0': 0.08084359491852511, '1': 0.9191564050814749},predict
134,1,1,0.7684602934782122,{'0': 0.2315397065217878, '1': 0.7684602934782122},predict
135,1,0,0.021624323728192257,{'0': 0.9783756762718078, '1': 0.021624323728192257},predict
136,1,1,0.9505598274067405,{'0': 0.0494401725932595, '1': 0.9505598274067405},predict
137,1,0,0.4655261220500147,{'0': 0.5344738779499854, '1': 0.4655261220500147},predict
138,1,1,0.9378715377131251,{'0': 0.06212846228687485, '1': 0.9378715377131251},predict
139,1,0,0.11146801917764196,{'0': 0.8885319808223581, '1': 0.11146801917764196},predict
140,1,1,0.8697912623921132,{'0': 0.13020873760788676, '1': 0.8697912623921132},predict
141,1,1,0.9694117082289656,{'0': 0.030588291771034393, '1': 0.9694117082289656},predict
142,1,0,0.3267371748690738,{'0': 0.6732628251309263, '1': 0.3267371748690738},predict
143,0,0,0.016909368913114852,{'0': 0.9830906310868851, '1': 0.016909368913114852},predict
144,0,0,0.07327723189776764,{'0': 0.9267227681022323, '1': 0.07327723189776764},predict
145,0,0,0.007887957013635965,{'0': 0.992112042986364, '1': 0.007887957013635965},predict
146,1,1,0.9767504879882969,{'0': 0.02324951201170311, '1': 0.9767504879882969},predict
147,1,0,0.3909060446314213,{'0': 0.6090939553685787, '1': 0.3909060446314213},predict
148,1,0,0.12387951628555058,{'0': 0.8761204837144494, '1': 0.12387951628555058},predict
149,1,1,0.5718834021691082,{'0': 0.42811659783089184, '1': 0.5718834021691082},predict
150,1,1,0.5583014582791478,{'0': 0.4416985417208522, '1': 0.5583014582791478},predict
151,1,1,0.8957411964137995,{'0': 0.10425880358620054, '1': 0.8957411964137995},predict
152,1,0,0.00824205533777039,{'0': 0.9917579446622297, '1': 0.00824205533777039},predict
153,1,1,0.9691089353598554,{'0': 0.030891064640144572, '1': 0.9691089353598554},predict
154,0,0,0.2168282494738756,{'0': 0.7831717505261244, '1': 0.2168282494738756},predict
155,1,1,0.9628225846345877,{'0': 0.0371774153654123, '1': 0.9628225846345877},predict
156,1,0,0.10049487727708238,{'0': 0.8995051227229176, '1': 0.10049487727708238},predict
157,1,1,0.6925315275689699,{'0': 0.30746847243103015, '1': 0.6925315275689699},predict
158,1,1,0.8950137999970126,{'0': 0.10498620000298742, '1': 0.8950137999970126},predict
159,0,0,0.10196899601228533,{'0': 0.8980310039877146, '1': 0.10196899601228533},predict
160,1,0,0.021526110338943888,{'0': 0.9784738896610561, '1': 0.021526110338943888},predict
161,1,1,0.9503248963572339,{'0': 0.04967510364276606, '1': 0.9503248963572339},predict
162,1,1,0.949833642415114,{'0': 0.05016635758488597, '1': 0.949833642415114},predict
163,1,1,0.8867255648399088,{'0': 0.11327443516009117, '1': 0.8867255648399088},predict
164,1,0,0.06473914106772176,{'0': 0.9352608589322783, '1': 0.06473914106772176},predict
165,0,1,0.6546956179133719,{'0': 0.34530438208662806, '1': 0.6546956179133719},predict
166,0,0,0.046910275229010076,{'0': 0.95308972477099, '1': 0.046910275229010076},predict
167,1,0,0.043971501923782325,{'0': 0.9560284980762177, '1': 0.043971501923782325},predict
168,0,0,0.14130284792562656,{'0': 0.8586971520743735, '1': 0.14130284792562656},predict
169,1,0,0.3385749362304936,{'0': 0.6614250637695064, '1': 0.3385749362304936},predict
170,0,1,0.5080570320401298,{'0': 0.49194296795987025, '1': 0.5080570320401298},predict
171,0,0,0.31969359883495796,{'0': 0.680306401165042, '1': 0.31969359883495796},predict
172,1,1,0.9699053266551381,{'0': 0.030094673344861933, '1': 0.9699053266551381},predict
173,1,1,0.8928801168321632,{'0': 0.10711988316783683, '1': 0.8928801168321632},predict
174,1,1,0.9747050786126308,{'0': 0.025294921387369218, '1': 0.9747050786126308},predict
175,1,1,0.9463250659506978,{'0': 0.053674934049302236, '1': 0.9463250659506978},predict
176,1,1,0.9556991067118201,{'0': 0.04430089328817988, '1': 0.9556991067118201},predict
177,1,1,0.5101313069920219,{'0': 0.4898686930079781, '1': 0.5101313069920219},predict
178,0,0,0.09150718692583946,{'0': 0.9084928130741605, '1': 0.09150718692583946},predict
179,1,1,0.8376768310457655,{'0': 0.1623231689542345, '1': 0.8376768310457655},predict
180,0,0,0.09721833586395012,{'0': 0.9027816641360499, '1': 0.09721833586395012},predict
181,0,0,0.13603608153182095,{'0': 0.8639639184681791, '1': 0.13603608153182095},predict
182,1,1,0.8352451954386687,{'0': 0.1647548045613313, '1': 0.8352451954386687},predict
183,0,1,0.5624306137816821,{'0': 0.43756938621831787, '1': 0.5624306137816821},predict
184,1,1,0.9013241539387274,{'0': 0.09867584606127255, '1': 0.9013241539387274},predict
185,1,0,0.02370366692030577,{'0': 0.9762963330796942, '1': 0.02370366692030577},predict
186,1,1,0.9600408635032978,{'0': 0.03995913649670224, '1': 0.9600408635032978},predict
187,1,1,0.9245026893681457,{'0': 0.07549731063185428, '1': 0.9245026893681457},predict
188,0,0,0.3256031190668413,{'0': 0.6743968809331586, '1': 0.3256031190668413},predict
189,1,1,0.9691208741028212,{'0': 0.030879125897178783, '1': 0.9691208741028212},predict
190,1,0,0.09526829362178518,{'0': 0.9047317063782148, '1': 0.09526829362178518},predict
191,1,1,0.9494620357966341,{'0': 0.05053796420336587, '1': 0.9494620357966341},predict
192,0,0,0.2742518077267163,{'0': 0.7257481922732837, '1': 0.2742518077267163},predict
193,1,1,0.5801306247948871,{'0': 0.4198693752051129, '1': 0.5801306247948871},predict
194,0,0,0.3426659444437316,{'0': 0.6573340555562683, '1': 0.3426659444437316},predict
195,0,1,0.9952979488799254,{'0': 0.004702051120074602, '1': 0.9952979488799254},predict
196,0,0,0.23652698170977138,{'0': 0.7634730182902286, '1': 0.23652698170977138},predict
197,1,1,0.9093793209690493,{'0': 0.09062067903095072, '1': 0.9093793209690493},predict
198,1,1,0.9763067278649141,{'0': 0.023693272135085874, '1': 0.9763067278649141},predict
199,1,0,0.08400063017049215,{'0': 0.9159993698295078, '1': 0.08400063017049215},predict
200,1,0,0.20423843770369943,{'0': 0.7957615622963006, '1': 0.20423843770369943},predict
201,1,0,0.1515412550932745,{'0': 0.8484587449067255, '1': 0.1515412550932745},predict
202,1,0,0.0803262518545592,{'0': 0.9196737481454408, '1': 0.0803262518545592},predict
203,1,0,0.040986535027198845,{'0': 0.9590134649728012, '1': 0.040986535027198845},predict
204,1,0,0.03883288660488278,{'0': 0.9611671133951172, '1': 0.03883288660488278},predict
205,1,0,0.23276773985404184,{'0': 0.7672322601459581, '1': 0.23276773985404184},predict
206,1,0,0.49275933461278554,{'0': 0.5072406653872145, '1': 0.49275933461278554},predict
207,1,1,0.8502562150286119,{'0': 0.14974378497138807, '1': 0.8502562150286119},predict
208,1,1,0.7087914744855871,{'0': 0.2912085255144129, '1': 0.7087914744855871},predict
209,1,0,0.48943354369724507,{'0': 0.510566456302755, '1': 0.48943354369724507},predict
210,0,0,0.11493227127403097,{'0': 0.8850677287259691, '1': 0.11493227127403097},predict
211,1,1,0.6800171779863128,{'0': 0.3199828220136872, '1': 0.6800171779863128},predict
212,0,0,0.22061938788704358,{'0': 0.7793806121129564, '1': 0.22061938788704358},predict
213,1,0,0.4388586122281484,{'0': 0.5611413877718516, '1': 0.4388586122281484},predict
214,1,1,0.8247842441846989,{'0': 0.17521575581530113, '1': 0.8247842441846989},predict
215,1,1,0.5397910805941665,{'0': 0.4602089194058335, '1': 0.5397910805941665},predict
216,1,1,0.9639115579356894,{'0': 0.03608844206431061, '1': 0.9639115579356894},predict
217,1,1,0.9895709895709816,{'0': 0.010429010429018448, '1': 0.9895709895709816},predict
218,0,1,0.5783089869576278,{'0': 0.4216910130423722, '1': 0.5783089869576278},predict
219,1,1,0.7539801953741609,{'0': 0.24601980462583906, '1': 0.7539801953741609},predict
220,1,1,0.8618876723379861,{'0': 0.13811232766201387, '1': 0.8618876723379861},predict
221,1,1,0.8616591703185272,{'0': 0.13834082968147277, '1': 0.8616591703185272},predict
222,0,1,0.6555979255738169,{'0': 0.3444020744261831, '1': 0.6555979255738169},predict
223,1,0,0.41550991617912786,{'0': 0.5844900838208722, '1': 0.41550991617912786},predict
224,1,0,0.3542591419296854,{'0': 0.6457408580703146, '1': 0.3542591419296854},predict
225,1,1,0.9873186430870124,{'0': 0.012681356912987551, '1': 0.9873186430870124},predict
226,1,1,0.9935030273805993,{'0': 0.006496972619400743, '1': 0.9935030273805993},predict
227,1,1,0.72075749897406,{'0': 0.27924250102593995, '1': 0.72075749897406},predict
228,1,1,0.981628350172496,{'0': 0.018371649827504055, '1': 0.981628350172496},predict
229,0,0,0.040845641744168555,{'0': 0.9591543582558314, '1': 0.040845641744168555},predict
230,1,1,0.9778387351904125,{'0': 0.022161264809587466, '1': 0.9778387351904125},predict
231,1,1,0.7505652316357752,{'0': 0.24943476836422485, '1': 0.7505652316357752},predict
232,0,0,0.043027837841808636,{'0': 0.9569721621581914, '1': 0.043027837841808636},predict
233,1,1,0.8176568148549443,{'0': 0.18234318514505565, '1': 0.8176568148549443},predict
234,1,0,0.4857993238492517,{'0': 0.5142006761507483, '1': 0.4857993238492517},predict
235,1,1,0.9736004290982949,{'0': 0.026399570901705083, '1': 0.9736004290982949},predict
236,1,1,0.9619559326568362,{'0': 0.03804406734316379, '1': 0.9619559326568362},predict
237,1,0,0.14971235266918936,{'0': 0.8502876473308106, '1': 0.14971235266918936},predict
238,1,0,0.313740693194576,{'0': 0.686259306805424, '1': 0.313740693194576},predict
239,1,0,0.21023878737897075,{'0': 0.7897612126210293, '1': 0.21023878737897075},predict
240,1,1,0.7454442425487254,{'0': 0.25455575745127457, '1': 0.7454442425487254},predict
241,1,1,0.9172650166845769,{'0': 0.08273498331542306, '1': 0.9172650166845769},predict
242,0,1,0.9353497565121486,{'0': 0.06465024348785142, '1': 0.9353497565121486},predict
243,0,0,0.0011978418960058859,{'0': 0.9988021581039941, '1': 0.0011978418960058859},predict
244,1,1,0.9889975446732416,{'0': 0.011002455326758365, '1': 0.9889975446732416},predict
245,1,0,0.002792630210117487,{'0': 0.9972073697898826, '1': 0.002792630210117487},predict
246,1,0,0.3215138000401048,{'0': 0.6784861999598952, '1': 0.3215138000401048},predict
247,0,0,0.005142965861288367,{'0': 0.9948570341387116, '1': 0.005142965861288367},predict
248,0,0,0.004426094024620673,{'0': 0.9955739059753793, '1': 0.004426094024620673},predict
249,1,1,0.5339470902435487,{'0': 0.4660529097564513, '1': 0.5339470902435487},predict
250,1,0,0.48309231502657307,{'0': 0.5169076849734269, '1': 0.48309231502657307},predict
251,0,0,0.06372005181630375,{'0': 0.9362799481836963, '1': 0.06372005181630375},predict
252,1,0,0.0034951786427063615,{'0': 0.9965048213572937, '1': 0.0034951786427063615},predict
253,1,0,0.0011940711851012318,{'0': 0.9988059288148987, '1': 0.0011940711851012318},predict
254,1,0,0.3469157842054474,{'0': 0.6530842157945527, '1': 0.3469157842054474},predict
255,1,0,0.1475926242143183,{'0': 0.8524073757856817, '1': 0.1475926242143183},predict
256,1,1,0.9899625175085314,{'0': 0.01003748249146863, '1': 0.9899625175085314},predict
257,1,1,0.9118148561373728,{'0': 0.08818514386262721, '1': 0.9118148561373728},predict
258,1,1,0.9660981529029465,{'0': 0.03390184709705346, '1': 0.9660981529029465},predict
259,1,1,0.9828595412042538,{'0': 0.017140458795746216, '1': 0.9828595412042538},predict
260,0,1,0.7123520160058855,{'0': 0.2876479839941145, '1': 0.7123520160058855},predict
261,1,1,0.902674199426563,{'0': 0.09732580057343698, '1': 0.902674199426563},predict
262,0,0,0.002074108255209976,{'0': 0.9979258917447901, '1': 0.002074108255209976},predict
263,1,1,0.656495234328857,{'0': 0.34350476567114296, '1': 0.656495234328857},predict
264,0,0,0.055512551780750256,{'0': 0.9444874482192498, '1': 0.055512551780750256},predict
265,1,1,0.6255982123073754,{'0': 0.37440178769262455, '1': 0.6255982123073754},predict
266,0,0,0.09707422688996498,{'0': 0.9029257731100351, '1': 0.09707422688996498},predict
267,0,1,0.9027116001479663,{'0': 0.09728839985203375, '1': 0.9027116001479663},predict
268,1,1,0.6415017566909601,{'0': 0.3584982433090399, '1': 0.6415017566909601},predict
269,0,0,0.012002373237107927,{'0': 0.987997626762892, '1': 0.012002373237107927},predict
270,1,0,0.3204339480977869,{'0': 0.6795660519022131, '1': 0.3204339480977869},predict
271,1,1,0.8605543380168229,{'0': 0.1394456619831771, '1': 0.8605543380168229},predict
272,1,0,0.004693532142820382,{'0': 0.9953064678571796, '1': 0.004693532142820382},predict
273,0,1,0.6430597590528785,{'0': 0.3569402409471215, '1': 0.6430597590528785},predict
274,0,0,0.006004254831687381,{'0': 0.9939957451683126, '1': 0.006004254831687381},predict
275,1,1,0.592089839085159,{'0': 0.407910160914841, '1': 0.592089839085159},predict
276,0,1,0.9876550021220464,{'0': 0.012344997877953623, '1': 0.9876550021220464},predict
277,1,1,0.9743291087185908,{'0': 0.025670891281409203, '1': 0.9743291087185908},predict
278,1,1,0.5537552383887081,{'0': 0.4462447616112919, '1': 0.5537552383887081},predict
279,1,1,0.9120987284084878,{'0': 0.08790127159151218, '1': 0.9120987284084878},predict
280,1,0,0.177404024605306,{'0': 0.822595975394694, '1': 0.177404024605306},predict
281,1,1,0.9690824135030741,{'0': 0.030917586496925886, '1': 0.9690824135030741},predict
282,0,1,0.6283190446148917,{'0': 0.37168095538510826, '1': 0.6283190446148917},predict
283,0,0,0.4799492071169669,{'0': 0.5200507928830331, '1': 0.4799492071169669},predict
284,0,0,0.07286663517101016,{'0': 0.9271333648289899, '1': 0.07286663517101016},predict
285,1,1,0.9608555106214763,{'0': 0.03914448937852366, '1': 0.9608555106214763},predict
286,1,1,0.9683508562037936,{'0': 0.031649143796206425, '1': 0.9683508562037936},predict
287,1,0,0.016085304334560402,{'0': 0.9839146956654397, '1': 0.016085304334560402},predict
288,1,0,0.0481468500851458,{'0': 0.9518531499148541, '1': 0.0481468500851458},predict
289,1,1,0.875894126620152,{'0': 0.12410587337984802, '1': 0.875894126620152},predict
290,1,1,0.9471947562998742,{'0': 0.05280524370012585, '1': 0.9471947562998742},predict
291,1,1,0.6567289322109102,{'0': 0.3432710677890898, '1': 0.6567289322109102},predict
292,1,1,0.9775142720064712,{'0': 0.02248572799352877, '1': 0.9775142720064712},predict
293,1,1,0.6468514852220115,{'0': 0.3531485147779885, '1': 0.6468514852220115},predict
294,1,0,0.11960179143349292,{'0': 0.8803982085665071, '1': 0.11960179143349292},predict
295,0,1,0.8093438720314039,{'0': 0.1906561279685961, '1': 0.8093438720314039},predict
296,1,0,0.010467886666194248,{'0': 0.9895321133338058, '1': 0.010467886666194248},predict
297,0,0,0.013659485435275159,{'0': 0.9863405145647248, '1': 0.013659485435275159},predict
298,1,1,0.9055214550702745,{'0': 0.09447854492972552, '1': 0.9055214550702745},predict
299,1,1,0.8857678273267289,{'0': 0.11423217267327113, '1': 0.8857678273267289},predict
300,0,1,0.8802840874744043,{'0': 0.11971591252559566, '1': 0.8802840874744043},predict
301,0,1,0.8183676826671675,{'0': 0.18163231733283247, '1': 0.8183676826671675},predict
302,0,1,0.9261867407131632,{'0': 0.0738132592868368, '1': 0.9261867407131632},predict
303,1,0,0.005706931209227077,{'0': 0.994293068790773, '1': 0.005706931209227077},predict
304,0,1,0.9393175600527888,{'0': 0.06068243994721123, '1': 0.9393175600527888},predict
305,1,1,0.9765754779095981,{'0': 0.02342452209040191, '1': 0.9765754779095981},predict
306,1,1,0.8367277849331276,{'0': 0.1632722150668724, '1': 0.8367277849331276},predict
307,1,1,0.7970226275151987,{'0': 0.2029773724848013, '1': 0.7970226275151987},predict
308,1,1,0.6407512948640408,{'0': 0.3592487051359592, '1': 0.6407512948640408},predict
309,0,1,0.9762414008220782,{'0': 0.02375859917792178, '1': 0.9762414008220782},predict
