id,label,predict_result,predict_score,predict_detail,type
172,0,0,0.0007770974338479123,{'0': 0.9992229025661521, '1': 0.0007770974338479123},predict
173,0,0,0.10701101071655938,{'0': 0.8929889892834406, '1': 0.10701101071655938},predict
176,0,0,0.0005249760303461264,{'0': 0.9994750239696538, '1': 0.0005249760303461264},predict
180,0,0,0.0010011926770511798,{'0': 0.9989988073229488, '1': 0.0010011926770511798},predict
182,0,0,0.0017174132102244766,{'0': 0.9982825867897756, '1': 0.0017174132102244766},predict
183,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
187,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
188,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
191,1,1,0.9994157219578123,{'0': 0.0005842780421877469, '1': 0.9994157219578123},predict
192,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
205,1,1,0.9987057592120615,{'0': 0.0012942407879384943, '1': 0.9987057592120615},predict
207,1,1,0.9978303803148513,{'0': 0.002169619685148727, '1': 0.9978303803148513},predict
210,1,1,0.9337328737295271,{'0': 0.06626712627047293, '1': 0.9337328737295271},predict
211,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
213,1,1,0.9991293587650021,{'0': 0.0008706412349979153, '1': 0.9991293587650021},predict
220,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
224,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
229,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
231,1,1,0.9987199388999146,{'0': 0.0012800611000853834, '1': 0.9987199388999146},predict
232,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
234,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
239,1,1,0.9994157219578123,{'0': 0.0005842780421877469, '1': 0.9994157219578123},predict
242,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
246,1,1,0.998989994563556,{'0': 0.001010005436444028, '1': 0.998989994563556},predict
247,1,1,0.9985474273516955,{'0': 0.001452572648304451, '1': 0.9985474273516955},predict
250,1,1,0.9786353427045673,{'0': 0.021364657295432687, '1': 0.9786353427045673},predict
252,1,1,0.9847407835597722,{'0': 0.015259216440227763, '1': 0.9847407835597722},predict
264,1,1,0.9970252718479738,{'0': 0.0029747281520261515, '1': 0.9970252718479738},predict
265,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
269,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
271,1,1,0.9993937355817839,{'0': 0.0006062644182160959, '1': 0.9993937355817839},predict
273,1,1,0.9990706496063807,{'0': 0.0009293503936192993, '1': 0.9990706496063807},predict
279,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
280,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
281,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
282,1,1,0.9814598577131921,{'0': 0.018540142286807892, '1': 0.9814598577131921},predict
293,1,1,0.9994820501469142,{'0': 0.0005179498530858417, '1': 0.9994820501469142},predict
305,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
309,1,1,0.9994157219578123,{'0': 0.0005842780421877469, '1': 0.9994157219578123},predict
310,1,1,0.9993517150797394,{'0': 0.0006482849202605889, '1': 0.9993517150797394},predict
317,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
320,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
329,1,1,0.9990502406313911,{'0': 0.0009497593686088601, '1': 0.9990502406313911},predict
330,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
339,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
343,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
347,1,1,0.9990864195899563,{'0': 0.0009135804100437461, '1': 0.9990864195899563},predict
354,1,1,0.998978390588828,{'0': 0.0010216094111720198, '1': 0.998978390588828},predict
355,1,1,0.9995288463682619,{'0': 0.0004711536317381082, '1': 0.9995288463682619},predict
364,1,1,0.9989256587424933,{'0': 0.0010743412575067168, '1': 0.9989256587424933},predict
